poliza;Sexo;sri;gdi;sin;ant_comp;ant_perm;edad;ant_veh
9904551613;Hombre;No urbano;No contratada;0;1;12;30;1
9904554087;Mujer;Urbano;No contratada;0;1;0;18;16
9904554128;Mujer;No urbano;No contratada;0;1;17;60;12
9904554587;Hombre;No urbano;Garantía daños propios contratada;1;1;12;30;1
9904556895;Hombre;No urbano;Garantía daños propios contratada;0;1;0;18;1
9904562837;Hombre;Urbano;No contratada;0;1;34;60;8
9904563042;Hombre;Urbano;Garantía daños propios contratada;0;1;12;30;1
9904651095;Mujer;No urbano;No contratada;0;1;12;50;14
9904653663;Hombre;No urbano;No contratada;0;1;22;40;1
9904655235;Hombre;Urbano;Garantía daños propios contratada;0;1;9;40;0
9904655657;Hombre;Urbano;No contratada;0;1;22;40;1
9904659791;Hombre;No urbano;Garantía daños propios contratada;1;1;0;18;4
9904661402;Hombre;No urbano;No contratada;0;1;12;30;1
9904662297;Hombre;No urbano;No contratada;0;1;2;20;14
9904667180;Mujer;No urbano;No contratada;1;1;2;20;5
9904668065;Hombre;No urbano;No contratada;0;1;2;20;1
9904668532;Hombre;Urbano;No contratada;0;1;22;40;1
9904669690;Hombre;Urbano;No contratada;0;1;24;42;6
9904673659;Hombre;Urbano;No contratada;0;1;36;54;4
9904677171;Mujer;Urbano;Garantía daños propios contratada;0;1;2;20;0
9904678381;Mujer;No urbano;Garantía daños propios contratada;0;1;21;60;1
9904679709;Hombre;No urbano;No contratada;0;1;12;30;4
9904680697;Hombre;No urbano;No contratada;0;1;11;29;7
9904682270;Hombre;Urbano;No contratada;0;1;35;53;9
9904682326;Hombre;Urbano;No contratada;0;1;23;41;2
9904683106;Hombre;Urbano;No contratada;0;1;12;30;4
9904683377;Mujer;Urbano;No contratada;0;1;12;30;7
9904751529;Hombre;No urbano;No contratada;0;1;31;49;15
9904759680;Hombre;No urbano;Garantía daños propios contratada;0;1;2;20;1
9904760557;Hombre;Urbano;No contratada;0;1;24;42;3
9904760795;Hombre;No urbano;Garantía daños propios contratada;0;1;8;59;1
9904763183;Mujer;No urbano;No contratada;0;1;14;40;8
9904851492;Hombre;No urbano;No contratada;2;1;8;60;1
9904852392;Mujer;No urbano;Garantía daños propios contratada;0;1;18;60;1
9904852599;Hombre;No urbano;No contratada;0;1;11;29;9
9904852635;Hombre;No urbano;Garantía daños propios contratada;0;1;26;44;1
9904853752;Hombre;No urbano;Garantía daños propios contratada;0;1;12;30;1
9904854645;Hombre;No urbano;No contratada;0;1;0;18;7
9904854937;Mujer;No urbano;Garantía daños propios contratada;0;1;8;60;1
9904855000;Hombre;No urbano;Garantía daños propios contratada;0;1;1;19;1
9904855944;Mujer;No urbano;No contratada;1;1;8;30;1
9904856770;Hombre;No urbano;Garantía daños propios contratada;0;1;15;60;1
9904857188;Mujer;No urbano;No contratada;1;1;31;49;13
9904857484;Mujer;Urbano;Garantía daños propios contratada;0;1;12;50;1
9904858940;Hombre;Urbano;No contratada;1;1;1;19;8
9904860794;Mujer;Urbano;No contratada;0;1;12;30;18
9904861232;Hombre;Urbano;Garantía daños propios contratada;0;1;12;30;1
9904862208;Mujer;No urbano;No contratada;0;1;26;50;5
9904952581;Mujer;No urbano;Garantía daños propios contratada;0;1;6;60;1
9905050037;Hombre;No urbano;No contratada;0;1;12;30;9
9905050674;Mujer;No urbano;No contratada;0;1;0;18;13
9905062127;Mujer;No urbano;No contratada;0;1;11;29;5
9905152680;Hombre;No urbano;Garantía daños propios contratada;0;1;27;45;1
9905152692;Hombre;No urbano;No contratada;2;1;7;60;8
9905454033;Hombre;No urbano;No contratada;0;1;24;42;3
9905455520;Hombre;No urbano;No contratada;0;1;26;59;11
9905550141;Hombre;No urbano;Garantía daños propios contratada;0;1;25;49;1
9906154142;Hombre;No urbano;No contratada;1;1;21;39;12
9906250739;Mujer;No urbano;Garantía daños propios contratada;1;1;0;18;1
9906853888;Hombre;Urbano;Garantía daños propios contratada;0;1;6;59;3
9906952163;Mujer;No urbano;Garantía daños propios contratada;0;1;12;30;1
9906955252;Hombre;No urbano;No contratada;0;1;23;60;1
9906955482;Hombre;Urbano;Garantía daños propios contratada;0;1;11;30;1
9907351057;Hombre;No urbano;Garantía daños propios contratada;0;1;30;48;1
9907351303;Hombre;No urbano;Garantía daños propios contratada;2;1;1;19;1
9907653882;Mujer;No urbano;Garantía daños propios contratada;1;1;21;39;1
9907653967;Hombre;No urbano;No contratada;0;1;23;41;12
9907654168;Hombre;Urbano;Garantía daños propios contratada;0;1;30;48;13
9907654232;Hombre;Urbano;Garantía daños propios contratada;0;1;11;60;1
9907658006;Hombre;No urbano;Garantía daños propios contratada;0;1;22;40;0
9907750272;Hombre;No urbano;Garantía daños propios contratada;0;1;18;59;1
9907751663;Mujer;No urbano;No contratada;0;1;11;39;10
9907751668;Hombre;No urbano;No contratada;0;1;29;47;0
9907752374;Hombre;No urbano;No contratada;1;1;35;60;11
9907753753;Hombre;No urbano;No contratada;0;1;31;49;0
9908150337;Mujer;No urbano;No contratada;0;1;8;60;0
9908150939;Hombre;No urbano;Garantía daños propios contratada;0;1;2;20;9
9908250759;Hombre;No urbano;No contratada;1;1;21;39;13
9908552394;Hombre;No urbano;Garantía daños propios contratada;0;1;20;59;1
9908650629;Mujer;Urbano;No contratada;0;1;1;19;7
9908854025;Hombre;No urbano;No contratada;0;1;2;20;1
9908854321;Hombre;Urbano;No contratada;0;1;43;61;9
9908854444;Hombre;No urbano;No contratada;0;1;25;49;1
9908854524;Hombre;Urbano;No contratada;0;1;46;64;14
9908951235;Hombre;No urbano;No contratada;0;1;25;43;9
9908951521;Hombre;No urbano;No contratada;0;1;22;40;8
9908952961;Mujer;No urbano;No contratada;0;1;30;50;12
9908954674;Hombre;No urbano;No contratada;0;1;14;50;1
9908955299;Hombre;Urbano;No contratada;0;1;30;48;7
9910750349;Hombre;No urbano;No contratada;0;1;30;59;1
9910750586;Hombre;No urbano;No contratada;0;1;1;19;1
9910751814;Hombre;No urbano;No contratada;0;1;3;40;1
9910752872;Hombre;No urbano;No contratada;0;1;2;20;0
9910754588;Mujer;No urbano;No contratada;0;1;26;60;1
9910850652;Mujer;No urbano;Garantía daños propios contratada;0;1;12;30;0
9910850818;Hombre;No urbano;Garantía daños propios contratada;0;1;26;44;1
9910851094;Hombre;No urbano;No contratada;0;1;21;50;13
9910856357;Hombre;No urbano;Garantía daños propios contratada;1;1;22;40;1
9910857554;Hombre;No urbano;No contratada;0;1;33;59;1
9910956043;Mujer;Urbano;Garantía daños propios contratada;0;1;3;60;1
9911550383;Hombre;No urbano;No contratada;0;1;7;30;13
9911553407;Hombre;Urbano;Garantía daños propios contratada;0;1;6;60;5
9911553455;Hombre;Urbano;No contratada;0;1;21;39;9
9911554920;Mujer;No urbano;No contratada;0;1;15;50;10
9911651152;Hombre;No urbano;No contratada;0;1;22;40;1
9911751308;Hombre;Urbano;No contratada;0;1;18;60;2
9911850797;Mujer;No urbano;No contratada;0;1;23;41;7
9911852557;Mujer;Urbano;No contratada;0;1;21;59;13
9911853328;Hombre;No urbano;Garantía daños propios contratada;0;1;13;31;0
9912252547;Hombre;No urbano;No contratada;0;1;25;59;9
9912252922;Hombre;No urbano;No contratada;2;1;31;49;8
9912254954;Mujer;No urbano;Garantía daños propios contratada;0;1;11;30;1
9912350242;Hombre;No urbano;No contratada;0;1;17;59;8
9912350281;Hombre;No urbano;Garantía daños propios contratada;0;1;25;49;4
9912350348;Hombre;No urbano;No contratada;0;1;14;59;10
9912351331;Hombre;Urbano;Garantía daños propios contratada;0;1;11;29;1
9912352263;Hombre;No urbano;Garantía daños propios contratada;0;1;23;41;1
9912352395;Hombre;Urbano;No contratada;0;1;24;42;11
9912353883;Hombre;No urbano;No contratada;0;1;0;18;16
9912450861;Mujer;No urbano;No contratada;0;1;11;29;1
9912454307;Hombre;Urbano;Garantía daños propios contratada;0;1;12;30;1
9915351037;Hombre;No urbano;Garantía daños propios contratada;0;1;0;18;1
9915550428;Hombre;Urbano;Garantía daños propios contratada;0;1;37;55;2
9919050252;Hombre;No urbano;Garantía daños propios contratada;0;1;12;30;8
9919052539;Hombre;No urbano;Garantía daños propios contratada;0;1;15;50;1
9919053223;Hombre;Urbano;Garantía daños propios contratada;0;1;30;50;1
9919053280;Mujer;Urbano;No contratada;0;1;0;18;9
9919151206;Hombre;No urbano;Garantía daños propios contratada;0;1;29;47;1
9919250041;Mujer;No urbano;Garantía daños propios contratada;0;1;11;29;1
9919254294;Hombre;No urbano;No contratada;0;1;16;39;11
9919254384;Hombre;Urbano;Garantía daños propios contratada;0;1;32;50;2
9919255501;Hombre;No urbano;Garantía daños propios contratada;0;1;1;19;2
9919351880;Hombre;Urbano;Garantía daños propios contratada;0;1;2;20;1
9919551013;Hombre;No urbano;Garantía daños propios contratada;0;1;12;30;1
9919650228;Mujer;Urbano;No contratada;0;1;8;39;1
9919650537;Hombre;Urbano;Garantía daños propios contratada;1;1;0;18;0
9919652196;Hombre;No urbano;Garantía daños propios contratada;0;1;34;52;1
9919652261;Hombre;Urbano;No contratada;0;1;14;40;10
9919653402;Hombre;No urbano;Garantía daños propios contratada;0;1;12;30;1
9999590935;Hombre;Urbano;No contratada;0;13;23;41;8
9999601965;Mujer;No urbano;No contratada;0;13;28;49;9
9999614427;Hombre;Urbano;No contratada;0;13;32;50;16
303700122;Hombre;Urbano;No contratada;0;17;22;40;4
504517093;Hombre;No urbano;No contratada;0;25;13;31;9
2004173937;Hombre;Urbano;No contratada;0;0;0;18;6
2004180947;Hombre;Urbano;No contratada;0;0;7;49;10
8402101982;Hombre;No urbano;No contratada;0;16;27;50;5
8501403221;Mujer;No urbano;No contratada;1;15;22;60;7
8600862345;Hombre;Urbano;No contratada;0;14;37;55;7
8603153900;Hombre;No urbano;No contratada;0;14;12;30;14
8700704593;Hombre;No urbano;No contratada;0;13;27;60;7
8801902529;Hombre;No urbano;No contratada;0;12;30;48;12
8803100722;Hombre;No urbano;No contratada;0;12;28;60;4
8810800459;Hombre;No urbano;No contratada;0;12;22;40;9
9000500995;Hombre;No urbano;No contratada;0;10;21;39;10
9011400469;Hombre;No urbano;Garantía daños propios contratada;0;10;0;18;4
9100403104;Hombre;No urbano;No contratada;1;9;20;50;11
9102306593;Hombre;Urbano;Garantía daños propios contratada;0;9;26;60;9
9107650556;Hombre;No urbano;No contratada;0;9;23;41;8
9201201147;Mujer;Urbano;Garantía daños propios contratada;0;8;17;59;8
9202702499;Hombre;Urbano;Garantía daños propios contratada;0;8;24;50;8
9210751363;Hombre;No urbano;No contratada;0;8;10;40;8
9212402365;Hombre;No urbano;No contratada;1;8;22;40;8
9301051650;Hombre;No urbano;No contratada;0;7;30;48;6
9302201259;Hombre;No urbano;No contratada;0;7;32;50;7
9302401887;Hombre;No urbano;No contratada;0;7;30;60;7
9304102569;Hombre;No urbano;No contratada;0;7;0;18;7
9304115974;Hombre;Urbano;No contratada;0;7;1;19;7
9310200846;Mujer;No urbano;No contratada;0;7;22;40;7
9312301068;Hombre;No urbano;No contratada;0;7;15;40;7
9400852639;Hombre;No urbano;No contratada;0;6;22;40;5
9401000867;Hombre;No urbano;No contratada;0;6;8;50;6
9403104889;Mujer;No urbano;No contratada;0;6;9;40;9
9404176027;Hombre;Urbano;No contratada;0;6;11;29;3
9404555595;Hombre;Urbano;No contratada;0;6;36;54;7
9404851850;Hombre;No urbano;No contratada;0;6;4;40;6
9408552374;Hombre;Urbano;No contratada;0;6;21;39;2
9419201826;Hombre;Urbano;No contratada;0;6;12;30;16
9501401012;Hombre;Urbano;No contratada;0;5;12;50;7
9505151570;Hombre;No urbano;No contratada;0;5;32;50;5
9600833172;Hombre;No urbano;No contratada;0;4;11;40;11
9801350877;Mujer;No urbano;No contratada;0;2;0;18;5
9801352565;Hombre;No urbano;No contratada;0;2;38;56;2
9804157214;Hombre;No urbano;No contratada;0;2;22;40;8
9804552278;Hombre;No urbano;No contratada;0;2;24;50;1
9805052631;Hombre;No urbano;No contratada;0;2;24;50;8
9901053810;Mujer;No urbano;No contratada;0;1;12;30;10
9903954937;Mujer;Urbano;No contratada;1;1;17;50;8
9904158337;Hombre;No urbano;No contratada;0;1;18;60;8
9905051652;Hombre;No urbano;No contratada;0;1;20;40;9
9905150057;Hombre;No urbano;No contratada;0;1;27;50;12
9999594097;Hombre;No urbano;No contratada;0;13;11;29;8
101400570;Hombre;Urbano;No contratada;0;19;12;30;9
202700019;Hombre;Urbano;No contratada;0;18;38;56;9
202814109;Hombre;No urbano;No contratada;0;18;11;29;11
203300815;Hombre;Urbano;No contratada;0;18;25;43;1
300701923;Hombre;Urbano;No contratada;0;17;22;40;12
300803264;Hombre;No urbano;No contratada;0;17;22;40;9
302200991;Hombre;Urbano;No contratada;0;17;22;40;0
305001771;Hombre;Urbano;No contratada;0;17;17;59;5
803001627;Hombre;No urbano;No contratada;0;22;32;50;10
1409000013;Hombre;No urbano;No contratada;0;0;6;50;12
2000460915;Mujer;No urbano;No contratada;0;0;10;30;1
2000654012;Hombre;Urbano;No contratada;0;0;11;29;0
2000881304;Hombre;Urbano;Garantía daños propios contratada;0;0;23;60;0
2000951553;Mujer;No urbano;No contratada;0;0;10;50;9
2001051816;Hombre;Urbano;No contratada;0;0;28;46;0
2002871463;Hombre;Urbano;Garantía daños propios contratada;0;0;27;60;0
2004187090;Mujer;No urbano;Garantía daños propios contratada;0;0;1;19;0
2019153202;Hombre;No urbano;No contratada;0;0;27;60;9
3531000067;Hombre;No urbano;No contratada;0;0;12;30;0
3848000014;Mujer;Urbano;Garantía daños propios contratada;0;0;23;41;0
8500702258;Hombre;Urbano;No contratada;0;15;12;30;15
8508300122;Hombre;No urbano;No contratada;0;15;27;60;7
8600151535;Hombre;Urbano;No contratada;0;14;26;60;14
8603154002;Hombre;No urbano;No contratada;0;14;23;41;25
8606152707;Hombre;No urbano;No contratada;0;14;23;60;12
8700805054;Hombre;Urbano;No contratada;0;13;40;58;0
8702405097;Hombre;No urbano;No contratada;0;13;21;39;13
8702908457;Hombre;No urbano;Garantía daños propios contratada;0;13;27;50;10
8703103460;Hombre;No urbano;No contratada;0;13;25;50;22
8704605505;Hombre;Urbano;No contratada;0;13;30;48;17
8705003782;Hombre;No urbano;No contratada;0;13;13;50;11
8800302030;Mujer;No urbano;Garantía daños propios contratada;0;12;14;60;1
8802102870;Hombre;No urbano;No contratada;0;12;21;40;11
8900702355;Hombre;Urbano;No contratada;0;11;32;50;17
8904002006;Hombre;Urbano;No contratada;0;11;22;40;12
9000501009;Hombre;No urbano;Garantía daños propios contratada;0;10;2;20;1
9000604854;Hombre;Urbano;No contratada;0;10;0;18;10
9003106312;Hombre;No urbano;No contratada;0;10;27;45;12
9003107422;Hombre;No urbano;No contratada;0;10;7;59;5
9004602031;Hombre;Urbano;No contratada;0;10;27;50;17
9104603842;Hombre;No urbano;No contratada;0;9;17;35;0
9104700072;Hombre;No urbano;No contratada;0;9;13;31;9
9106952128;Hombre;Urbano;No contratada;0;9;18;60;9
9108500521;Mujer;Urbano;No contratada;0;9;12;30;9
9202401658;Hombre;Urbano;No contratada;0;8;11;29;4
9202903041;Mujer;No urbano;No contratada;0;8;12;30;8
9203154746;Mujer;No urbano;Garantía daños propios contratada;0;8;11;29;0
9204502654;Mujer;Urbano;Garantía daños propios contratada;0;8;22;40;0
9301251074;Hombre;No urbano;No contratada;0;7;2;20;11
9304112295;Hombre;No urbano;Garantía daños propios contratada;0;7;12;30;0
9304301872;Hombre;Urbano;No contratada;0;7;22;40;1
9304750607;Hombre;No urbano;Garantía daños propios contratada;0;7;2;20;0
9304871341;Hombre;No urbano;No contratada;0;7;39;57;10
9305470658;Hombre;Urbano;No contratada;0;7;2;20;1
9311800772;Hombre;No urbano;No contratada;0;7;2;20;8
9401854839;Hombre;Urbano;No contratada;0;6;12;30;0
9402100807;Hombre;No urbano;No contratada;0;6;19;37;0
9402600318;Hombre;Urbano;No contratada;0;6;17;50;10
9405451457;Hombre;No urbano;No contratada;0;6;38;56;10
9410800442;Mujer;Urbano;Garantía daños propios contratada;0;6;13;50;2
9411601838;Hombre;No urbano;No contratada;0;6;2;20;9
9510700440;Hombre;No urbano;No contratada;0;5;5;50;11
9511400468;Hombre;No urbano;No contratada;0;5;8;40;19
9511553734;Mujer;Urbano;Garantía daños propios contratada;0;5;1;19;5
9702050087;Hombre;No urbano;No contratada;0;3;12;30;8
9703155538;Mujer;No urbano;Garantía daños propios contratada;0;3;31;49;10
9703251568;Hombre;Urbano;No contratada;1;3;11;40;11
9704755154;Hombre;No urbano;No contratada;0;3;22;40;10
9800356029;Hombre;No urbano;Garantía daños propios contratada;0;2;13;40;0
9804162693;Hombre;No urbano;No contratada;0;2;26;44;13
9804852395;Hombre;No urbano;No contratada;0;2;24;60;9
9811552883;Hombre;No urbano;No contratada;0;2;32;50;9
9900851575;Hombre;No urbano;Garantía daños propios contratada;0;1;12;30;6
9900872604;Hombre;No urbano;No contratada;0;1;7;60;12
9903051797;Hombre;No urbano;No contratada;0;1;8;60;16
9904352279;Mujer;Urbano;No contratada;0;1;22;40;1
9904551530;Hombre;No urbano;No contratada;0;1;22;40;1
9907351353;Hombre;Urbano;Garantía daños propios contratada;0;1;16;40;5
2003750581;Hombre;No urbano;No contratada;0;0;7;60;1
2004663702;Mujer;Urbano;No contratada;0;0;23;41;2
8503700353;Hombre;No urbano;No contratada;0;15;22;40;2
8506700688;Mujer;No urbano;No contratada;1;15;22;40;2
8907700810;Hombre;Urbano;No contratada;0;11;38;60;2
9002104634;Hombre;No urbano;Garantía daños propios contratada;0;10;24;60;0
9204108554;Hombre;Urbano;No contratada;1;8;13;40;1
9204109001;Hombre;Urbano;No contratada;1;8;16;34;2
9304800514;Hombre;Urbano;Garantía daños propios contratada;0;7;22;40;2
9401452497;Hombre;Urbano;No contratada;0;6;33;51;1
9401902381;Hombre;No urbano;No contratada;1;6;15;40;3
9402351158;Hombre;No urbano;No contratada;1;6;21;39;3
9503353908;Hombre;No urbano;No contratada;0;5;38;60;4
9704352719;Mujer;No urbano;No contratada;0;3;11;60;1
9800358722;Hombre;No urbano;No contratada;0;2;9;30;2
9812452512;Hombre;Urbano;No contratada;0;2;2;20;2
9904653611;Mujer;No urbano;No contratada;0;1;12;30;1
201101310;Hombre;No urbano;No contratada;0;18;22;40;10
202000964;Hombre;Urbano;No contratada;0;18;23;41;1
302908420;Mujer;No urbano;Garantía daños propios contratada;0;17;24;50;3
704634733;Hombre;No urbano;No contratada;0;23;21;39;8
901901177;Hombre;No urbano;No contratada;0;21;24;42;3
1012000321;Mujer;Urbano;No contratada;0;0;22;40;9
1295000046;Mujer;Urbano;No contratada;0;0;8;59;2
1519000067;Hombre;Urbano;No contratada;0;0;22;40;0
2000457350;Hombre;No urbano;No contratada;0;0;12;30;4
2000660358;Hombre;Urbano;No contratada;0;0;24;42;0
2004167533;Hombre;No urbano;No contratada;3;0;12;30;0
2004251488;Hombre;No urbano;No contratada;0;0;0;18;3
2010853168;Hombre;No urbano;No contratada;0;0;13;60;0
3154000047;Hombre;No urbano;Garantía daños propios contratada;0;0;23;41;0
8503151448;Hombre;Urbano;No contratada;0;15;26;50;0
8606352062;Hombre;Urbano;Garantía daños propios contratada;0;14;21;39;10
8608701099;Mujer;Urbano;Garantía daños propios contratada;0;14;11;29;3
8700303774;Hombre;No urbano;No contratada;0;13;11;29;4
8707700282;Mujer;Urbano;Garantía daños propios contratada;0;13;3;30;2
8800601050;Hombre;Urbano;Garantía daños propios contratada;0;12;22;40;0
8801902610;Hombre;No urbano;No contratada;0;12;21;39;8
8815103035;Hombre;Urbano;No contratada;0;12;17;40;7
8903001673;Mujer;No urbano;No contratada;1;11;24;42;3
9000700140;Mujer;Urbano;Garantía daños propios contratada;0;10;14;49;2
9004501260;Hombre;No urbano;Garantía daños propios contratada;0;10;10;39;7
9019001570;Hombre;No urbano;No contratada;0;10;38;60;11
9100100488;Hombre;Urbano;Garantía daños propios contratada;0;9;12;30;2
9102301133;Hombre;Urbano;No contratada;0;9;17;60;4
9112402040;Hombre;No urbano;Garantía daños propios contratada;1;9;29;47;1
9203700020;Hombre;No urbano;No contratada;0;8;26;59;3
9206150751;Hombre;No urbano;Garantía daños propios contratada;0;8;24;42;0
9208101882;Hombre;Urbano;Garantía daños propios contratada;1;8;17;60;1
9215501249;Hombre;Urbano;No contratada;1;8;21;39;1
9300373103;Hombre;No urbano;Garantía daños propios contratada;0;7;25;49;2
9301806153;Hombre;Urbano;No contratada;0;7;2;20;9
9304142385;Hombre;No urbano;No contratada;0;7;32;50;5
9307670831;Mujer;No urbano;Garantía daños propios contratada;0;7;4;60;1
9400356008;Mujer;No urbano;No contratada;0;6;26;60;6
9405402297;Hombre;No urbano;Garantía daños propios contratada;0;6;21;39;2
9410853966;Mujer;Urbano;No contratada;0;6;22;40;2
9411850260;Hombre;Urbano;No contratada;0;6;32;50;6
9419600148;Hombre;No urbano;No contratada;0;6;10;30;10
9506152512;Hombre;No urbano;No contratada;0;5;0;18;9
9507650443;Hombre;No urbano;Garantía daños propios contratada;0;5;16;50;1
9508853443;Hombre;Urbano;Garantía daños propios contratada;0;5;11;29;0
9510950815;Hombre;No urbano;Garantía daños propios contratada;0;5;11;29;7
9519152369;Mujer;No urbano;No contratada;0;5;7;60;2
9600657066;Mujer;No urbano;No contratada;0;4;13;60;1
9604652968;Hombre;No urbano;No contratada;0;4;32;50;12
9702453459;Mujer;No urbano;No contratada;0;3;21;39;13
9710250564;Hombre;No urbano;No contratada;0;3;23;41;7
9711751931;Mujer;No urbano;No contratada;0;3;22;40;3
9712450438;Mujer;No urbano;No contratada;0;3;10;40;2
9800361647;Mujer;No urbano;Garantía daños propios contratada;0;2;12;30;2
9800868446;Hombre;No urbano;No contratada;0;2;18;60;4
9801852337;Hombre;Urbano;No contratada;0;2;14;49;2
9801853158;Hombre;No urbano;No contratada;0;2;22;60;2
9802452241;Hombre;No urbano;No contratada;0;2;12;50;10
9803952644;Mujer;Urbano;No contratada;0;2;2;60;0
9804160531;Hombre;No urbano;No contratada;1;2;11;29;4
9804665214;Hombre;No urbano;Garantía daños propios contratada;0;2;32;50;2
9804751425;Hombre;No urbano;Garantía daños propios contratada;0;2;22;40;3
9804952414;Hombre;No urbano;No contratada;0;2;23;50;2
9805458411;Hombre;Urbano;Garantía daños propios contratada;0;2;26;49;3
9812353392;Mujer;No urbano;Garantía daños propios contratada;0;2;2;20;3
9812452228;Hombre;No urbano;Garantía daños propios contratada;0;2;20;60;2
9901353093;Hombre;No urbano;No contratada;0;1;2;20;4
9901752144;Hombre;No urbano;No contratada;0;1;22;40;0
9902860479;Mujer;No urbano;Garantía daños propios contratada;0;1;11;59;1
9904679423;Hombre;No urbano;Garantía daños propios contratada;0;1;22;59;1
9905454142;Mujer;No urbano;Garantía daños propios contratada;0;1;7;60;1
9905459780;Hombre;Urbano;No contratada;0;1;20;40;11
9905650611;Mujer;Urbano;Garantía daños propios contratada;1;1;29;47;1
9906251932;Hombre;No urbano;No contratada;0;1;12;30;10
7410556;Hombre;No urbano;Garantía daños propios contratada;0;20;31;59;11
104101253;Hombre;Urbano;No contratada;0;19;20;40;14
303002756;Hombre;No urbano;No contratada;0;17;20;38;3
1000000845;Hombre;Urbano;No contratada;0;0;31;49;10
1144000534;Hombre;No urbano;No contratada;0;0;13;59;9
1421000032;Hombre;Urbano;No contratada;1;0;2;20;11
1515000009;Hombre;Urbano;No contratada;0;0;22;40;14
1650000004;Hombre;No urbano;Garantía daños propios contratada;0;0;39;57;3
2000551484;Hombre;No urbano;No contratada;0;0;28;60;10
2000779732;Hombre;Urbano;No contratada;0;0;22;40;9
2001055876;Hombre;Urbano;No contratada;0;0;6;60;15
2001351294;Mujer;No urbano;No contratada;0;0;12;30;12
2001460314;Hombre;Urbano;No contratada;0;0;2;60;10
2002453260;Hombre;No urbano;No contratada;0;0;17;35;10
2003153520;Hombre;No urbano;No contratada;0;0;24;50;11
2004178866;Hombre;No urbano;No contratada;0;0;34;60;11
2004182590;Mujer;No urbano;No contratada;1;0;18;60;9
2004451529;Hombre;Urbano;No contratada;0;0;22;40;10
2004452635;Mujer;No urbano;Garantía daños propios contratada;0;0;15;60;4
2004657060;Hombre;No urbano;No contratada;0;0;28;60;14
2004661829;Hombre;No urbano;No contratada;0;0;34;52;5
2004679829;Hombre;No urbano;No contratada;0;0;28;50;13
2006955379;Mujer;Urbano;No contratada;0;0;25;50;13
2011751343;Mujer;No urbano;No contratada;0;0;11;29;8
2019051786;Mujer;No urbano;No contratada;0;0;10;39;5
2019153896;Hombre;Urbano;Garantía daños propios contratada;0;0;29;60;5
2019652017;Hombre;Urbano;Garantía daños propios contratada;0;0;14;50;3
8404703784;Hombre;Urbano;Garantía daños propios contratada;0;16;36;59;5
8501900288;Hombre;Urbano;No contratada;0;15;22;40;15
8502952617;Mujer;No urbano;No contratada;0;15;22;40;13
8502953680;Hombre;No urbano;No contratada;0;15;32;50;15
8504157063;Hombre;No urbano;No contratada;0;15;30;48;12
8601453006;Hombre;No urbano;Garantía daños propios contratada;3;14;38;56;14
8601453297;Hombre;No urbano;No contratada;0;14;21;50;10
8601950685;Hombre;No urbano;No contratada;0;14;36;54;14
8602251267;Mujer;No urbano;No contratada;0;14;5;50;9
8603154789;Hombre;No urbano;No contratada;0;14;11;29;9
8605058927;Mujer;No urbano;No contratada;0;14;11;29;15
8605103790;Hombre;Urbano;Garantía daños propios contratada;0;14;12;30;11
8611100671;Hombre;Urbano;No contratada;0;14;23;41;14
8612400157;Hombre;No urbano;Garantía daños propios contratada;0;14;22;40;4
8700705316;Hombre;Urbano;No contratada;0;13;24;42;13
8700810060;Hombre;Urbano;No contratada;0;13;6;40;13
8701104943;Hombre;No urbano;No contratada;1;13;22;40;15
8701304689;Hombre;Urbano;Garantía daños propios contratada;1;13;22;40;5
8702602665;Mujer;Urbano;No contratada;1;13;18;60;13
8704115946;Mujer;Urbano;No contratada;0;13;21;50;7
8705002737;Mujer;No urbano;No contratada;0;13;2;40;12
8705100684;Hombre;Urbano;No contratada;0;13;32;50;14
8706104692;Hombre;No urbano;No contratada;0;13;5;40;13
8706600689;Hombre;No urbano;No contratada;0;13;17;35;15
8708000212;Hombre;No urbano;Garantía daños propios contratada;0;13;28;46;4
8708000554;Hombre;Urbano;Garantía daños propios contratada;0;13;13;39;1
8712401823;Hombre;Urbano;Garantía daños propios contratada;0;13;25;50;4
8800705777;Hombre;Urbano;No contratada;0;12;32;50;8
8805403845;Hombre;No urbano;No contratada;0;12;15;39;12
8810800194;Hombre;No urbano;No contratada;0;12;22;40;14
8901600569;Hombre;No urbano;No contratada;0;11;11;29;9
8911400956;Hombre;No urbano;Garantía daños propios contratada;0;11;16;60;10
9008701847;Hombre;Urbano;No contratada;0;10;22;40;3
9100101635;Hombre;Urbano;No contratada;0;9;11;40;12
9100404514;Hombre;Urbano;No contratada;0;9;37;55;13
9100601534;Hombre;No urbano;No contratada;0;9;0;18;8
9102901439;Mujer;No urbano;No contratada;0;9;29;50;14
9103154620;Hombre;No urbano;No contratada;0;9;32;50;16
9104102938;Hombre;No urbano;No contratada;0;9;11;29;9
9106207869;Mujer;Urbano;No contratada;0;9;14;40;13
9111150289;Hombre;Urbano;No contratada;0;9;7;50;4
9111151361;Hombre;No urbano;No contratada;0;9;15;40;11
9111701153;Mujer;No urbano;No contratada;0;9;26;44;8
9115002199;Mujer;No urbano;Garantía daños propios contratada;0;9;11;60;8
9115004159;Hombre;No urbano;No contratada;0;9;14;40;12
9201404981;Hombre;No urbano;Garantía daños propios contratada;0;8;16;40;5
9201600156;Hombre;No urbano;No contratada;0;8;15;40;10
9201802116;Hombre;Urbano;No contratada;0;8;38;56;14
